Applicant_ID,Age,Income,Loan_Amount,Credit_Score,Employment_Status,Past_Defaults,Risk_Label
5047,63,28766,6841,608,Unemployed,3,1
5048,59,42257,15967,818,Unemployed,2,1
5049,55,111752,32313,692,Unemployed,5,1
5050,56,95721,31319,549,Self-Employed,5,1
5051,36,79789,23573,467,Unemployed,2,1
5052,34,135152,37404,541,Self-Employed,5,1
5053,55,124771,31373,530,Unemployed,3,1
5054,33,37431,36767,541,Unemployed,4,1
5055,49,27414,37946,592,Unemployed,4,1
5056,42,94081,12819,799,Unemployed,1,0
5057,60,133622,40942,313,Self-Employed,3,1
5058,63,39033,45750,407,Employed,5,1
5059,25,89727,40910,688,Self-Employed,5,1
5060,29,70047,39621,675,Unemployed,4,1
5061,27,103380,35081,806,Unemployed,1,0
5062,48,129134,42514,584,Employed,1,1
5063,61,57894,24451,619,Employed,3,1
5064,61,86039,31095,361,Employed,3,1
5065,39,145430,17322,606,Employed,4,1
5066,45,114243,12954,354,Self-Employed,0,1
5067,59,82952,13215,766,Employed,1,0
5068,47,91165,35433,349,Unemployed,4,1
5069,41,23135,38455,796,Self-Employed,1,0
5070,63,41252,23831,598,Unemployed,3,1
5071,61,89359,40373,821,Self-Employed,4,1
5072,29,78664,44671,686,Self-Employed,2,1
5073,40,115291,11407,431,Self-Employed,3,1
5074,52,91891,39294,477,Self-Employed,3,1
5075,58,143428,45977,418,Employed,1,1
5076,60,29308,9598,370,Employed,1,1
5077,34,41431,34732,777,Unemployed,0,0
5078,61,42749,18372,750,Employed,5,1
5079,62,60218,41162,468,Self-Employed,0,1
5080,37,85413,18800,717,Self-Employed,2,1
5081,59,138806,22974,388,Self-Employed,2,1
5082,27,141463,46881,740,Employed,2,1
5083,46,36734,47024,475,Self-Employed,0,1
5084,58,144942,34578,383,Self-Employed,3,1
5085,59,59914,33425,763,Self-Employed,2,1
5086,34,124727,8516,368,Employed,5,1
5087,40,122568,9175,396,Employed,3,1
5088,65,46495,30469,341,Unemployed,1,1
5089,27,52576,29939,319,Unemployed,2,1
5090,57,25157,8229,613,Self-Employed,5,1
5091,41,125572,44775,747,Employed,3,1
5092,49,100737,42272,485,Employed,3,1
5093,65,94747,45526,849,Employed,4,1
5094,24,112237,11625,716,Employed,3,1
5095,41,61957,26936,385,Self-Employed,5,1
5096,37,23723,40078,844,Employed,2,1
5097,55,54461,15649,416,Unemployed,0,1
5098,27,144147,16455,637,Unemployed,0,0
5099,63,58837,36898,467,Employed,4,1
5100,54,97334,13354,340,Unemployed,4,1
5101,46,115411,26867,334,Unemployed,5,1
5102,48,105204,33844,700,Self-Employed,0,0
5103,55,43727,32702,641,Self-Employed,1,0
5104,64,78254,38166,771,Employed,4,1
5105,62,23467,36789,414,Employed,0,1
5106,35,42607,17645,408,Employed,4,1
5107,37,95734,39955,461,Employed,2,1
5108,38,99361,22573,628,Employed,3,1
5109,23,92686,20163,701,Unemployed,3,1
5110,33,69827,30446,527,Unemployed,3,1
5111,60,50390,19785,488,Employed,0,1
5112,46,129212,31528,763,Unemployed,0,0
5113,46,108146,31639,484,Self-Employed,3,1
5114,48,149202,38550,765,Self-Employed,0,0
5115,22,53202,10423,727,Self-Employed,4,1
5116,62,142418,36428,304,Employed,3,1
5117,64,122678,26924,843,Employed,4,1
5118,38,135769,10530,657,Employed,0,0
5119,27,48190,38867,685,Self-Employed,1,0
5120,40,147675,42437,700,Unemployed,3,1
5121,49,98092,35714,660,Self-Employed,1,0
5122,45,45004,44529,388,Self-Employed,0,1
5123,64,26232,19565,344,Employed,4,1
5124,57,61093,38995,616,Employed,2,1
5125,21,113398,5766,716,Self-Employed,0,0
5126,61,116881,5219,806,Employed,4,1
5127,37,129239,29779,564,Self-Employed,1,1
5128,23,108898,41788,637,Unemployed,1,0
5129,44,110286,22566,355,Self-Employed,3,1
5130,28,118514,7670,640,Unemployed,0,0
5131,53,43607,35765,386,Unemployed,0,1
5132,62,77982,33537,571,Self-Employed,3,1
5133,33,147890,46061,666,Employed,2,1
5134,53,74010,16427,580,Self-Employed,3,1
5135,46,87806,5857,688,Unemployed,4,1
5136,52,60302,6148,527,Self-Employed,5,1
5137,33,84047,46147,328,Self-Employed,0,1
5138,54,121890,33133,329,Employed,3,1
5139,61,78562,12037,793,Self-Employed,1,0
5140,30,97307,25200,699,Self-Employed,3,1
5141,30,119577,24130,748,Self-Employed,4,1
5142,58,88244,41564,847,Unemployed,3,1
5143,42,25729,32459,345,Unemployed,4,1
5144,51,103109,29673,747,Self-Employed,1,0
5145,65,49671,17036,413,Employed,1,1
5146,32,25487,8381,341,Employed,3,1
5147,58,87554,11275,599,Employed,3,1
5148,27,39559,10446,406,Self-Employed,1,1
5149,45,34743,49956,335,Self-Employed,1,1
5150,27,26300,45605,454,Unemployed,4,1
5151,48,78851,26456,321,Self-Employed,5,1
5152,22,52171,29593,643,Employed,5,1
5153,53,104857,26098,705,Unemployed,3,1
5154,45,66666,14750,302,Unemployed,3,1
5155,52,67343,7590,638,Employed,0,0
5156,39,103197,15477,688,Employed,1,0
5157,60,46919,36078,439,Employed,3,1
5158,63,80192,20485,300,Unemployed,2,1
5159,40,138147,47676,303,Unemployed,5,1
5160,30,60298,16361,344,Self-Employed,0,1
5161,28,90590,34649,422,Employed,5,1
5162,60,25303,28374,605,Unemployed,4,1
5163,49,139308,36351,761,Employed,0,0
5164,38,98809,30131,467,Employed,5,1
5165,33,76053,42911,405,Self-Employed,2,1
5166,56,129743,8797,730,Self-Employed,3,1
5167,55,81548,49357,701,Employed,1,0
5168,52,115188,24293,306,Employed,2,1
5169,43,31657,17729,695,Employed,0,0
5170,38,142179,25122,678,Unemployed,2,1
5171,29,89895,48826,374,Unemployed,5,1
5172,24,106420,13359,652,Employed,1,0
5173,21,88910,28496,554,Unemployed,2,1
5174,38,102267,9243,411,Unemployed,0,1
5175,52,62995,17348,585,Employed,1,1
5176,33,50630,11285,498,Employed,4,1
5177,60,125387,21711,381,Self-Employed,1,1
5178,41,35872,5487,794,Employed,1,0
5179,25,132525,39463,356,Self-Employed,0,1
5180,41,95673,11163,406,Employed,1,1
5181,63,53135,26673,322,Unemployed,5,1
5182,53,69398,39470,768,Employed,5,1
5183,33,85071,18242,613,Employed,3,1
5184,40,90589,12322,424,Unemployed,4,1
5185,61,92911,24151,372,Self-Employed,0,1
5186,41,84438,13785,411,Employed,5,1
5187,52,64427,44291,658,Self-Employed,4,1
5188,40,141128,31047,684,Unemployed,5,1
5189,62,44568,42515,303,Unemployed,1,1
5190,39,88367,31492,480,Self-Employed,2,1
5191,59,130508,31449,369,Unemployed,2,1
5192,59,57225,17526,759,Self-Employed,4,1
5193,56,45009,28341,744,Employed,1,0
5194,27,45490,10424,630,Self-Employed,5,1
5195,65,67943,41396,756,Self-Employed,4,1
5196,39,29131,24859,704,Self-Employed,5,1
5197,46,89924,25647,318,Self-Employed,0,1
5198,22,127106,23754,531,Unemployed,1,1
5199,42,26769,31337,727,Self-Employed,3,1
5200,32,99173,8394,757,Unemployed,2,1
5201,30,141440,9747,686,Self-Employed,3,1
5202,61,83072,31134,469,Employed,0,1
5203,52,21696,17859,721,Self-Employed,2,1
5204,41,98475,29701,387,Unemployed,5,1
5205,22,50549,8823,600,Self-Employed,3,1
5206,24,146539,41619,508,Self-Employed,4,1
5207,47,114911,18103,775,Unemployed,4,1
5208,33,54033,7535,398,Self-Employed,1,1
5209,48,63258,34097,426,Unemployed,4,1
5210,31,79047,37523,833,Unemployed,1,0
5211,42,90882,48768,328,Employed,4,1
5212,32,36577,41010,550,Self-Employed,5,1
5213,28,99077,37087,447,Self-Employed,1,1
5214,57,113338,7559,782,Self-Employed,1,0
5215,50,50069,35322,551,Unemployed,2,1
5216,65,83807,12825,431,Unemployed,4,1
5217,35,34588,27657,368,Self-Employed,2,1
5218,50,50036,7094,559,Unemployed,1,1
5219,51,142867,31041,585,Self-Employed,1,1
5220,33,143156,13567,549,Employed,3,1
5221,41,137845,44241,701,Employed,3,1
5222,57,39564,49607,716,Self-Employed,0,0
5223,28,24382,43803,317,Employed,5,1
5224,34,98963,39727,696,Unemployed,0,0
5225,31,95460,23848,482,Unemployed,3,1
5226,21,21622,30364,377,Self-Employed,1,1
5227,22,83222,31248,554,Employed,5,1
5228,59,127645,47498,678,Employed,0,0
5229,29,143226,40282,733,Employed,2,1
5230,58,149867,28850,676,Unemployed,1,0
5231,40,55874,31740,793,Self-Employed,1,0
5232,54,58394,16350,462,Self-Employed,3,1
5233,59,51044,5441,631,Unemployed,2,1
5234,52,147425,39283,593,Unemployed,1,1
5235,42,55008,28309,584,Self-Employed,0,1
5236,43,130886,45281,348,Unemployed,1,1
5237,65,142730,37907,624,Unemployed,2,1
5238,49,109442,10008,345,Employed,1,1
5239,44,87769,24655,488,Self-Employed,2,1
5240,35,88184,29038,489,Self-Employed,4,1
5241,40,79133,19349,819,Employed,4,1
5242,30,86477,40257,544,Unemployed,2,1
5243,45,145012,35883,709,Employed,3,1
5244,49,131524,48916,459,Self-Employed,2,1
5245,58,80655,13818,480,Employed,3,1
5246,50,134055,31422,453,Self-Employed,5,1
5247,65,37875,40824,521,Self-Employed,1,1
5248,59,127021,32888,377,Self-Employed,3,1
5249,41,32403,13191,582,Unemployed,3,1
5250,59,149276,7284,350,Unemployed,3,1
5251,22,87163,37437,721,Unemployed,1,0
5252,28,127686,8220,315,Employed,0,1
5253,28,90313,33887,680,Unemployed,2,1
5254,38,129883,30746,696,Unemployed,3,1
5255,47,142202,40724,471,Employed,2,1
5256,44,68549,5348,640,Unemployed,0,0
5257,27,42575,41327,310,Employed,3,1
5258,23,148217,29835,664,Self-Employed,1,0
5259,43,43327,48178,658,Unemployed,1,0
5260,38,110465,6234,640,Employed,5,1
5261,40,74579,39043,688,Self-Employed,1,0
5262,28,47969,49349,487,Unemployed,4,1
5263,37,23920,9537,704,Employed,0,0
5264,34,114437,30055,596,Employed,0,1
5265,54,87121,23650,834,Self-Employed,4,1
5266,46,76523,32917,539,Self-Employed,4,1
5267,21,85364,8098,685,Unemployed,0,0
5268,28,102889,13298,830,Self-Employed,0,0
5269,25,149643,41321,638,Unemployed,2,1
5270,26,124725,18278,729,Self-Employed,4,1
5271,55,147819,12434,571,Employed,2,1
5272,36,54441,7590,336,Self-Employed,3,1
5273,29,99131,31960,551,Unemployed,4,1
5274,21,61651,12980,481,Employed,5,1
5275,52,125512,17155,500,Self-Employed,2,1
5276,33,44816,5997,525,Unemployed,3,1
5277,41,81492,36260,395,Employed,3,1
5278,23,43309,37290,552,Unemployed,4,1
5279,65,53093,18021,668,Unemployed,5,1
5280,49,96214,44277,487,Employed,3,1
5281,29,62080,35005,307,Unemployed,0,1
5282,65,134256,39739,600,Employed,1,0
5283,49,75645,11515,794,Unemployed,1,0
5284,41,129702,45597,369,Self-Employed,1,1
5285,22,133660,15591,442,Employed,3,1
5286,59,148895,6905,605,Unemployed,4,1
5287,21,68560,16202,707,Unemployed,5,1
5288,22,86572,34203,708,Self-Employed,2,1
5289,48,59280,18002,378,Self-Employed,3,1
5290,58,78891,45093,610,Employed,1,0
5291,53,68816,12285,400,Unemployed,0,1
5292,42,133225,40604,619,Employed,5,1
5293,21,126635,7743,443,Unemployed,4,1
5294,41,136967,8418,558,Employed,5,1
5295,36,139270,43505,762,Unemployed,3,1
5296,28,66334,31393,372,Self-Employed,4,1
5297,29,58730,7628,765,Self-Employed,1,0
5298,23,97559,30705,472,Self-Employed,0,1
5299,61,79490,46941,552,Self-Employed,3,1
5300,26,74775,41778,553,Employed,4,1
5301,43,44593,10039,370,Unemployed,3,1
5302,58,50571,33118,508,Self-Employed,0,1
5303,34,126163,31241,449,Self-Employed,0,1
5304,51,114945,12878,579,Employed,4,1
5305,38,90711,38409,413,Employed,0,1
5306,25,64107,7793,830,Employed,3,1
5307,30,69390,46194,654,Self-Employed,2,1
5308,65,117792,33051,689,Employed,2,1
5309,25,111943,13387,781,Employed,2,1
5310,35,146238,33662,525,Self-Employed,4,1
5311,28,140411,37963,610,Self-Employed,5,1
5312,47,80640,22522,331,Unemployed,5,1
5313,27,102913,46508,692,Unemployed,4,1
5314,40,113869,20542,432,Self-Employed,1,1
5315,64,49671,5679,573,Employed,3,1
5316,58,134611,12300,343,Employed,4,1
5317,25,57776,37198,492,Employed,5,1
5318,29,59718,21311,811,Employed,2,1
5319,56,130540,43449,584,Self-Employed,2,1
5320,25,75342,35683,308,Employed,5,1
5321,35,32829,17306,583,Self-Employed,1,1
5322,56,51996,9195,556,Employed,3,1
5323,49,54503,17147,753,Employed,1,0
5324,58,96400,12422,345,Self-Employed,1,1
5325,56,109331,17311,591,Self-Employed,3,1
5326,58,101234,9255,459,Self-Employed,5,1
5327,32,94114,29746,608,Employed,3,1
5328,51,125888,41113,850,Employed,2,1
5329,55,112805,13779,582,Unemployed,5,1
5330,50,133751,27688,424,Unemployed,2,1
5331,22,87293,36741,447,Employed,0,1
5332,55,94596,13570,660,Employed,0,0
5333,26,107027,41383,421,Self-Employed,3,1
5334,52,40088,41578,518,Employed,0,1
5335,60,70630,42064,402,Self-Employed,3,1
5336,47,53073,11665,762,Employed,1,0
5337,28,73404,24127,797,Employed,4,1
5338,25,121441,27883,780,Unemployed,3,1
5339,44,141678,7873,437,Self-Employed,3,1
5340,24,119275,7454,805,Self-Employed,1,0
5341,42,36843,40391,737,Unemployed,3,1
5342,57,70124,22983,804,Employed,4,1
5343,43,54334,8539,724,Self-Employed,4,1
5344,23,34298,17763,425,Employed,0,1
5345,47,81409,9941,341,Unemployed,5,1
5346,65,47720,45983,630,Employed,4,1
5347,33,148328,17727,706,Unemployed,2,1
5348,52,35055,6391,531,Unemployed,4,1
5349,26,130090,37910,439,Unemployed,5,1
5350,65,90669,40021,742,Employed,2,1
5351,37,72823,47276,646,Self-Employed,3,1
5352,24,95173,30117,577,Unemployed,0,1
5353,27,147302,26334,471,Unemployed,2,1
5354,51,146088,16087,367,Employed,5,1
5355,41,147800,36445,307,Self-Employed,0,1
5356,63,87598,27781,792,Unemployed,5,1
5357,52,86822,36329,490,Employed,0,1
5358,21,33431,31904,402,Employed,0,1
5359,36,88074,29369,463,Employed,1,1
5360,30,35038,19941,506,Employed,0,1
5361,62,98009,11993,304,Employed,1,1
5362,63,97274,20877,848,Employed,3,1
5363,47,54596,41634,394,Unemployed,4,1
5364,65,102425,43165,345,Self-Employed,1,1
5365,37,82282,49252,508,Unemployed,1,1
5366,29,62160,19056,363,Self-Employed,1,1
5367,31,45681,14251,777,Unemployed,1,0
5368,54,113662,18471,555,Self-Employed,3,1
5369,44,91351,31274,572,Employed,2,1
5370,22,104899,33307,560,Self-Employed,0,1
5371,25,88277,25150,621,Unemployed,4,1
5372,50,98490,7455,490,Employed,5,1
5373,47,89477,49664,562,Self-Employed,0,1
5374,55,42905,45812,385,Self-Employed,4,1
5375,42,29968,7359,531,Employed,1,1
5376,43,89111,14280,327,Employed,1,1
5377,59,30956,43360,474,Self-Employed,2,1
5378,33,29043,16075,611,Self-Employed,4,1
5379,60,109936,7135,517,Employed,1,1
5380,54,33589,32282,454,Unemployed,0,1
5381,22,57862,12366,393,Self-Employed,4,1
5382,57,68742,24582,377,Unemployed,5,1
5383,52,81597,27388,833,Self-Employed,3,1
5384,52,118737,7544,336,Employed,3,1
5385,51,126194,31653,311,Employed,4,1
5386,48,72818,42546,587,Employed,1,1
5387,63,66680,48445,637,Employed,2,1
5388,55,94179,25385,711,Self-Employed,0,0
5389,22,139623,34050,771,Employed,3,1
5390,30,55655,43953,489,Employed,1,1
5391,61,138201,22776,836,Unemployed,1,0
5392,27,34353,21216,342,Employed,1,1
5393,48,54979,8526,489,Unemployed,5,1
5394,56,122431,18721,612,Employed,3,1
5395,50,41841,31082,617,Self-Employed,5,1
5396,43,114475,29042,647,Self-Employed,5,1
5397,27,94658,8079,572,Self-Employed,3,1
5398,38,103179,48210,802,Unemployed,0,0
5399,23,70803,21136,770,Unemployed,1,0
5400,48,134016,38845,534,Unemployed,2,1
5401,22,141472,5042,793,Self-Employed,3,1
5402,38,90411,39828,425,Unemployed,0,1
5403,57,107347,31005,826,Unemployed,2,1
5404,43,120621,7672,509,Employed,2,1
5405,56,92079,47859,742,Self-Employed,0,0
5406,48,146222,41355,525,Self-Employed,0,1
5407,25,95782,7539,796,Self-Employed,0,0
5408,25,71036,18190,555,Unemployed,4,1
5409,26,126681,13905,348,Employed,0,1
5410,56,44022,7791,707,Employed,3,1
5411,35,38354,41550,606,Self-Employed,4,1
5412,39,38268,21936,763,Unemployed,0,0
5413,61,103548,49723,492,Self-Employed,3,1
5414,43,114772,17355,629,Employed,5,1
5415,63,34056,26129,313,Employed,5,1
5416,29,146783,44915,843,Unemployed,0,0
5417,30,146129,45413,308,Self-Employed,4,1
5418,24,73955,49042,338,Unemployed,1,1
5419,28,22086,23442,658,Employed,2,1
5420,63,42199,33111,533,Unemployed,4,1
5421,34,135700,13973,612,Self-Employed,1,0
5422,48,28686,49279,559,Self-Employed,1,1
5423,40,104470,27145,332,Self-Employed,3,1
5424,63,96528,38660,481,Employed,3,1
5425,34,27341,37594,756,Employed,5,1
5426,53,145977,20746,683,Employed,3,1
5427,64,104103,44986,821,Employed,0,0
5428,24,110264,8108,825,Employed,1,0
5429,56,75312,8452,686,Employed,1,0
5430,25,66717,12966,792,Employed,4,1
5431,38,128957,47569,545,Unemployed,3,1
5432,38,32437,31783,526,Self-Employed,0,1
5433,22,84991,11352,697,Self-Employed,5,1
5434,63,110090,13528,788,Unemployed,0,0
5435,32,115534,16702,620,Self-Employed,5,1
5436,47,84618,37127,303,Self-Employed,2,1
5437,49,24794,48253,543,Employed,1,1
5438,40,88191,33098,387,Unemployed,4,1
5439,45,99364,35351,366,Unemployed,3,1
5440,44,133377,18529,325,Self-Employed,5,1
5441,52,101017,7616,551,Unemployed,0,1
5442,22,100921,18229,740,Unemployed,4,1
5443,51,125205,40929,426,Unemployed,0,1
5444,65,74781,11508,386,Employed,5,1
5445,33,125165,44408,752,Employed,1,0
5446,40,146019,43550,488,Employed,2,1
5447,57,63232,11548,360,Employed,4,1
5448,64,58731,47374,344,Unemployed,2,1
5449,51,37219,27295,547,Employed,4,1
5450,34,25328,26611,786,Employed,5,1
5451,28,92397,21021,658,Self-Employed,0,0
5452,56,103056,39485,476,Unemployed,0,1
5453,65,102438,11345,366,Self-Employed,5,1
5454,51,55988,23241,524,Self-Employed,5,1
5455,31,24324,27765,387,Self-Employed,2,1
5456,44,118594,31209,461,Employed,2,1
5457,55,72660,14560,728,Self-Employed,3,1
5458,40,20346,48897,323,Self-Employed,5,1
5459,54,66945,30412,686,Unemployed,0,0
5460,52,86786,39058,387,Employed,5,1
5461,36,108470,23277,314,Self-Employed,2,1
5462,33,55490,17108,796,Unemployed,1,0
5463,35,113185,21352,653,Self-Employed,0,0
5464,54,44981,21472,795,Unemployed,2,1
5465,58,75923,48921,601,Self-Employed,3,1
5466,53,61878,48892,527,Self-Employed,3,1
5467,41,129789,37562,721,Self-Employed,3,1
5468,56,36095,17121,505,Self-Employed,1,1
5469,64,75327,12104,305,Self-Employed,5,1
5470,39,119613,40988,311,Employed,3,1
5471,28,96877,10298,410,Employed,2,1
5472,28,47147,12267,377,Employed,3,1
5473,54,146995,47187,428,Unemployed,0,1
5474,55,119435,47875,814,Unemployed,2,1
5475,21,49440,34734,356,Self-Employed,0,1
5476,23,21112,6478,606,Unemployed,2,1
5477,34,41163,39102,618,Employed,1,0
5478,21,107145,46147,432,Employed,1,1
5479,33,71978,12896,472,Unemployed,2,1
5480,56,66573,32082,312,Self-Employed,4,1
5481,44,108719,17019,704,Self-Employed,1,0
5482,39,62428,18272,344,Unemployed,2,1
5483,36,72890,10310,345,Employed,0,1
5484,24,98725,24854,785,Employed,3,1
5485,35,77694,47246,327,Self-Employed,4,1
5486,21,114518,6587,415,Self-Employed,2,1
5487,43,59611,20751,672,Unemployed,0,0
5488,45,76922,20585,383,Unemployed,5,1
5489,27,65120,30376,404,Employed,1,1
5490,63,100387,37549,668,Unemployed,4,1
5491,48,132111,18837,483,Self-Employed,0,1
5492,31,87212,44706,537,Unemployed,1,1
5493,34,146564,15055,593,Unemployed,1,1
5494,36,78896,12923,722,Self-Employed,0,0
5495,60,69761,13559,688,Unemployed,0,0
5496,54,94832,8164,317,Employed,4,1
5497,32,111045,49164,512,Self-Employed,4,1
5498,63,145789,37702,699,Self-Employed,2,1
5499,38,83514,30805,360,Self-Employed,5,1
5500,53,34990,23336,815,Employed,0,0
5501,54,116949,32732,326,Unemployed,2,1
5502,46,108366,48081,619,Unemployed,1,0
5503,45,101293,33058,522,Unemployed,4,1
5504,30,31315,33801,487,Unemployed,3,1
5505,25,76188,8611,696,Employed,4,1
5506,62,31987,23849,457,Employed,2,1
5507,28,68771,17748,736,Unemployed,5,1
5508,54,107881,19114,388,Unemployed,2,1
5509,42,111510,32092,584,Self-Employed,5,1
5510,21,20754,7816,487,Self-Employed,0,1
5511,25,53796,32636,354,Unemployed,3,1
5512,24,148461,26916,699,Self-Employed,1,0
5513,48,38722,47348,475,Unemployed,0,1
5514,39,70110,27281,822,Employed,4,1
5515,40,110842,39367,649,Employed,4,1
5516,58,137103,23464,704,Employed,1,0
5517,36,134706,19509,490,Self-Employed,0,1
5518,24,97741,22178,384,Self-Employed,0,1
5519,45,56771,36099,771,Employed,1,0
5520,60,62462,29812,679,Unemployed,5,1
5521,25,70404,30632,631,Unemployed,1,0
5522,38,72001,26556,703,Unemployed,5,1
5523,63,134483,19314,850,Self-Employed,1,0
5524,38,40362,13013,527,Unemployed,2,1
5525,35,73518,26632,687,Unemployed,1,0
5526,42,30979,6599,637,Self-Employed,0,0
5527,35,36335,39212,433,Unemployed,1,1
5528,48,88178,32436,669,Self-Employed,5,1
5529,43,99203,15437,329,Employed,5,1
5530,42,130399,35988,425,Unemployed,4,1
5531,35,69515,10278,850,Unemployed,3,1
5532,35,82662,34834,386,Employed,2,1
5533,28,96902,38353,799,Self-Employed,0,0
5534,60,126191,42802,734,Self-Employed,0,0
5535,33,79281,37170,728,Self-Employed,3,1
5536,51,95609,13943,350,Self-Employed,4,1
5537,46,141380,31121,550,Unemployed,2,1
5538,21,40983,28975,431,Employed,4,1
5539,64,113106,30698,788,Employed,3,1
5540,43,25761,10884,591,Employed,3,1
5541,63,118871,12831,679,Unemployed,5,1
5542,60,87754,6343,581,Unemployed,2,1
5543,65,89494,42705,713,Self-Employed,3,1
5544,32,136711,44179,714,Employed,1,0
5545,28,105491,42428,451,Unemployed,3,1
5546,30,29435,11303,583,Unemployed,5,1
5547,46,124109,18808,826,Unemployed,0,0
5548,52,104528,29266,427,Self-Employed,1,1
5549,56,88563,44953,384,Employed,1,1
5550,60,43882,40335,843,Unemployed,2,1
5551,30,139972,14418,690,Self-Employed,4,1
5552,55,24791,47740,420,Unemployed,4,1
5553,49,83831,14478,440,Unemployed,3,1
5554,64,37929,40346,379,Self-Employed,5,1
5555,26,34406,6447,368,Unemployed,4,1
5556,59,128614,18806,454,Unemployed,3,1
5557,56,72709,48984,706,Unemployed,2,1
5558,26,33940,45420,687,Employed,2,1
5559,58,86390,40089,640,Self-Employed,1,0
5560,56,139888,25101,690,Employed,1,0
5561,26,35862,26985,360,Self-Employed,3,1
5562,62,131491,8879,341,Employed,1,1
5563,59,61331,11259,683,Employed,4,1
5564,63,93501,14834,819,Self-Employed,1,0
5565,37,112530,8684,798,Employed,2,1
5566,47,139241,18491,349,Unemployed,3,1
5567,30,79546,45834,661,Self-Employed,0,0
